time,EURUSD,GBPUSD,USDJPY,USDCHF,EURJPY,GBPJPY,EURGBP
2025-12-18 21:51:21.223960,1.17217,1.33803,155.621,0.79407,182.408,208.222,0.87596
2025-12-18 21:51:22.247536,1.17217,1.33802,155.621,0.79407,182.408,208.218,0.87598
2025-12-18 21:51:24.268436,1.17215,1.338,155.621,0.79408,182.413,208.216,0.87597
2025-12-18 21:51:25.299618,1.17216,1.33799,155.622,0.79408,182.414,208.217,0.87597
2025-12-18 21:51:26.329169,1.17216,1.33799,155.622,0.79408,182.412,208.216,0.87597
2025-12-18 21:51:27.343918,1.17216,1.33799,155.622,0.79408,182.414,208.216,0.87597
2025-12-18 21:51:28.352714,1.17216,1.338,155.622,0.79408,182.414,208.217,0.87597
2025-12-18 21:51:30.362074,1.17216,1.33799,155.621,0.79408,182.413,208.216,0.87597
2025-12-18 21:51:31.388236,1.17218,1.338,155.621,0.79408,182.413,208.217,0.87597
2025-12-18 21:51:32.407828,1.17217,1.33801,155.618,0.79403,182.414,208.2,0.87597
2025-12-18 21:51:33.437937,1.17217,1.33797,155.619,0.79403,182.413,208.2,0.87598
2025-12-18 21:51:34.459243,1.17217,1.33796,155.619,0.79403,182.414,208.202,0.87597
2025-12-18 21:51:35.482690,1.17216,1.33799,155.621,0.79404,182.413,208.2,0.87597
2025-12-18 21:51:36.511908,1.17216,1.33795,155.62,0.79404,182.413,208.201,0.87597
2025-12-18 21:51:38.530210,1.17216,1.33795,155.619,0.79404,182.399,208.199,0.87597
2025-12-18 21:51:39.548835,1.17216,1.33795,155.619,0.79404,182.397,208.199,0.87597
2025-12-18 21:51:40.559073,1.17216,1.33795,155.62,0.79404,182.399,208.199,0.87597
2025-12-18 21:51:41.571248,1.17216,1.33795,155.62,0.79404,182.405,208.208,0.87598
2025-12-18 21:51:42.591296,1.17216,1.33795,155.62,0.79404,182.399,208.208,0.87597
2025-12-18 21:51:43.604799,1.17216,1.33795,155.62,0.79404,182.398,208.208,0.87597
2025-12-18 21:51:44.614882,1.17212,1.33787,155.62,0.79404,182.394,208.194,0.87598
2025-12-18 21:51:45.644430,1.17211,1.33788,155.621,0.79404,182.393,208.195,0.87597
2025-12-18 21:51:46.671919,1.17211,1.33796,155.621,0.79404,182.393,208.195,0.87597
2025-12-18 21:51:47.680270,1.17211,1.33796,155.621,0.79404,182.406,208.211,0.87597
2025-12-18 21:51:48.696463,1.17211,1.33788,155.621,0.79404,182.393,208.211,0.87596
2025-12-18 21:51:49.716463,1.17211,1.33796,155.621,0.79404,182.392,208.196,0.87596
2025-12-18 21:51:50.733980,1.17211,1.33788,155.62,0.79404,182.392,208.195,0.87596
2025-12-18 21:51:51.748366,1.17213,1.33796,155.619,0.79408,182.392,208.193,0.87597
2025-12-18 21:51:52.779051,1.17213,1.33788,155.619,0.79409,182.392,208.193,0.87597
2025-12-18 21:51:53.794043,1.17213,1.33796,155.619,0.79409,182.392,208.193,0.87597
2025-12-18 21:51:54.804545,1.17213,1.33788,155.618,0.79409,182.391,208.192,0.87597
2025-12-18 21:51:55.829275,1.17213,1.33789,155.612,0.79409,182.383,208.185,0.87597
2025-12-18 21:51:56.851863,1.17212,1.33788,155.612,0.79409,182.384,208.186,0.87597
2025-12-18 21:51:57.874574,1.17212,1.33788,155.613,0.79409,182.4,208.202,0.87597
2025-12-18 21:51:58.889720,1.17212,1.33788,155.611,0.79407,182.398,208.199,0.87597
2025-12-18 21:51:59.909361,1.17212,1.33788,155.613,0.79408,182.4,208.202,0.87597
2025-12-18 21:52:00.933756,1.17212,1.33788,155.613,0.79407,182.399,208.186,0.87597
2025-12-18 21:52:01.951620,1.17212,1.33788,155.613,0.79407,182.399,208.185,0.87597
2025-12-18 21:52:02.961786,1.17212,1.33788,155.613,0.79407,182.385,208.185,0.87597
2025-12-18 21:52:03.972186,1.17213,1.33788,155.613,0.79408,182.386,208.186,0.87597
2025-12-18 21:52:04.993063,1.17213,1.33788,155.612,0.79408,182.385,208.185,0.87597
2025-12-18 21:52:06.010497,1.17213,1.33788,155.612,0.79407,182.385,208.185,0.87597
2025-12-18 21:52:07.020813,1.17213,1.33788,155.611,0.79407,182.385,208.184,0.87596
2025-12-18 21:52:08.035100,1.17213,1.33788,155.612,0.79407,182.399,208.184,0.87596
2025-12-18 21:52:09.046951,1.17214,1.33802,155.612,0.79407,182.399,208.192,0.87595
2025-12-18 21:52:10.066542,1.17214,1.33794,155.612,0.79407,182.4,208.193,0.87594
2025-12-18 21:52:11.085240,1.17214,1.33794,155.613,0.79407,182.4,208.195,0.87594
2025-12-18 21:52:14.103744,1.17215,1.33796,155.609,0.79405,182.4,208.193,0.87594
2025-12-18 21:52:15.131188,1.17215,1.33796,155.609,0.79405,182.4,208.192,0.87594
2025-12-18 21:52:16.141493,1.17215,1.33796,155.608,0.79405,182.398,208.192,0.87594
2025-12-18 21:52:17.154433,1.17217,1.33797,155.607,0.79405,182.4,208.194,0.87595
2025-12-18 21:52:19.183152,1.17217,1.33796,155.609,0.79405,182.4,208.207,0.87594
2025-12-18 21:52:20.202449,1.17216,1.33796,155.608,0.79405,182.398,208.208,0.87594
2025-12-18 21:52:21.223914,1.17216,1.33796,155.609,0.79405,182.399,208.208,0.87594
2025-12-18 21:52:22.240036,1.17214,1.33795,155.61,0.79405,182.402,208.21,0.87595
2025-12-18 21:52:23.273280,1.17215,1.33796,155.613,0.79405,182.402,208.214,0.87595
2025-12-18 21:52:25.301908,1.17215,1.33796,155.612,0.79405,182.403,208.214,0.876
2025-12-18 21:52:27.318915,1.17215,1.338,155.614,0.79405,182.405,208.2,0.876
2025-12-18 21:52:28.344171,1.17215,1.33801,155.617,0.79405,182.407,208.205,0.87599
2025-12-18 21:52:30.367676,1.17215,1.33801,155.617,0.79405,182.407,208.204,0.87599
2025-12-18 21:52:32.378425,1.17214,1.338,155.618,0.79406,182.407,208.205,0.87598
2025-12-18 21:52:36.415197,1.17213,1.33799,155.619,0.79405,182.392,208.206,0.87598
2025-12-18 21:52:37.443598,1.17213,1.338,155.617,0.79405,182.393,208.222,0.87598
2025-12-18 21:52:38.467686,1.17213,1.338,155.618,0.79405,182.406,208.219,0.87598
2025-12-18 21:52:39.487678,1.17213,1.33799,155.618,0.79405,182.406,208.201,0.87598
2025-12-18 21:52:40.502128,1.17213,1.33799,155.618,0.79405,182.405,208.201,0.87598
2025-12-18 21:52:42.512647,1.17213,1.33801,155.618,0.79405,182.405,208.202,0.87598
2025-12-18 21:52:43.522714,1.17213,1.338,155.618,0.79405,182.404,208.201,0.87598
2025-12-18 21:52:44.543298,1.17213,1.33799,155.618,0.79405,182.404,208.202,0.87598
2025-12-18 21:52:45.557599,1.17213,1.33799,155.618,0.79405,182.405,208.203,0.87598
2025-12-18 21:52:47.574912,1.17213,1.33799,155.618,0.79405,182.404,208.21,0.87598
2025-12-18 21:52:49.589484,1.17213,1.33799,155.618,0.79405,182.398,208.21,0.87598
2025-12-18 21:52:50.600138,1.17213,1.33799,155.618,0.79405,182.398,208.203,0.87598
2025-12-18 21:52:52.611619,1.17212,1.33793,155.618,0.79405,182.397,208.194,0.87598
2025-12-18 21:52:55.638923,1.17212,1.33793,155.618,0.79405,182.403,208.193,0.87598
2025-12-18 21:52:56.652608,1.17211,1.33792,155.62,0.79405,182.405,208.195,0.87602
2025-12-18 21:52:57.680532,1.17212,1.33791,155.62,0.79406,182.405,208.191,0.87602
2025-12-18 21:52:58.699636,1.17209,1.33789,155.619,0.79408,182.402,208.191,0.87602
2025-12-18 21:53:01.725789,1.17209,1.3379,155.62,0.79408,182.402,208.192,0.87602
2025-12-18 21:53:02.741706,1.17208,1.3379,155.62,0.79408,182.401,208.192,0.87602
2025-12-18 21:53:04.755239,1.17211,1.33792,155.619,0.79408,182.404,208.194,0.87602
2025-12-18 21:53:05.779654,1.17211,1.33792,155.619,0.79408,182.403,208.194,0.87602
2025-12-18 21:53:06.789553,1.1721,1.33796,155.619,0.79408,182.403,208.194,0.87602
2025-12-18 21:53:07.802284,1.1721,1.33792,155.619,0.79408,182.403,208.193,0.87603
2025-12-18 21:53:08.825505,1.17211,1.33792,155.618,0.79408,182.404,208.192,0.87602
2025-12-18 21:53:09.849979,1.17211,1.33792,155.618,0.79408,182.402,208.193,0.87602
2025-12-18 21:53:10.865286,1.1721,1.33792,155.621,0.79408,182.405,208.196,0.87602
2025-12-18 21:53:14.893009,1.1721,1.33792,155.622,0.79408,182.405,208.197,0.87602
2025-12-18 21:53:15.902796,1.1721,1.33792,155.622,0.79408,182.406,208.197,0.87602
2025-12-18 21:53:16.911968,1.1721,1.33792,155.622,0.79408,182.405,208.197,0.87602
2025-12-18 21:53:17.921787,1.1721,1.33793,155.622,0.79408,182.405,208.199,0.87601
2025-12-18 21:53:19.937235,1.17212,1.33796,155.621,0.79407,182.407,208.202,0.87602
2025-12-18 21:53:20.971633,1.17212,1.33792,155.621,0.79407,182.407,208.201,0.87602
2025-12-18 21:53:32.998400,1.17212,1.33792,155.62,0.79407,182.408,208.201,0.87602
2025-12-18 21:53:34.013183,1.17212,1.33794,155.62,0.79408,182.407,208.213,0.87601
2025-12-18 21:53:37.038745,1.17212,1.33793,155.62,0.79408,182.407,208.213,0.87601
2025-12-18 21:53:38.047869,1.17211,1.33793,155.62,0.79408,182.407,208.212,0.87601
2025-12-18 21:53:45.068222,1.17211,1.33793,155.62,0.79408,182.405,208.207,0.87603
2025-12-18 21:53:46.088021,1.17211,1.33794,155.62,0.79408,182.405,208.207,0.87603
2025-12-18 21:53:48.099916,1.17211,1.33794,155.62,0.79408,182.404,208.206,0.87603
2025-12-18 21:53:51.116670,1.17211,1.33789,155.619,0.79408,182.403,208.205,0.87603
2025-12-18 21:53:52.140068,1.1721,1.33789,155.62,0.79408,182.403,208.205,0.87603
2025-12-18 21:53:55.157279,1.17211,1.33794,155.62,0.79408,182.404,208.207,0.87603
2025-12-18 21:53:56.181912,1.17211,1.33794,155.62,0.79408,182.405,208.207,0.87603
2025-12-18 21:53:57.193209,1.17211,1.33794,155.621,0.79408,182.405,208.207,0.87603
2025-12-18 21:53:58.204178,1.1721,1.33794,155.621,0.79408,182.404,208.207,0.87603
2025-12-18 21:53:59.219061,1.1721,1.33794,155.62,0.79408,182.405,208.208,0.87603
2025-12-18 21:54:00.236086,1.1721,1.3379,155.621,0.79408,182.404,208.207,0.87603
2025-12-18 21:54:01.260811,1.1721,1.3379,155.62,0.79408,182.404,208.208,0.87603
2025-12-18 21:54:02.272726,1.17211,1.3379,155.62,0.79407,182.405,208.208,0.87603
2025-12-18 21:54:03.292581,1.17211,1.3379,155.62,0.79407,182.405,208.209,0.87603
2025-12-18 21:54:04.303500,1.17211,1.33792,155.62,0.79407,182.408,208.211,0.87603
2025-12-18 21:54:05.320323,1.17211,1.33792,155.62,0.79407,182.406,208.211,0.87602
2025-12-18 21:54:06.333977,1.17211,1.33792,155.62,0.79407,182.406,208.21,0.87603
2025-12-18 21:54:07.348091,1.17211,1.33792,155.62,0.79408,182.405,208.21,0.87603
2025-12-18 21:54:08.362871,1.17211,1.33792,155.619,0.79408,182.388,208.192,0.87603
2025-12-18 21:54:09.377964,1.17211,1.33792,155.621,0.79408,182.404,208.192,0.87603
2025-12-18 21:54:10.392345,1.17211,1.3379,155.619,0.79408,182.404,208.193,0.87603
2025-12-18 21:54:11.410675,1.17211,1.3379,155.619,0.79408,182.402,208.189,0.87603
2025-12-18 21:54:12.424455,1.17211,1.3379,155.618,0.79408,182.402,208.189,0.87603
2025-12-18 21:54:13.435239,1.17211,1.3379,155.618,0.79408,182.402,208.188,0.87603
2025-12-18 21:54:14.443857,1.17211,1.33786,155.618,0.79408,182.402,208.204,0.87603
2025-12-18 21:54:15.457596,1.17211,1.33784,155.618,0.79408,182.403,208.202,0.87603
2025-12-18 21:54:16.474056,1.17211,1.33783,155.618,0.79408,182.402,208.2,0.87605
2025-12-18 21:54:17.498543,1.17211,1.33792,155.62,0.79408,182.403,208.203,0.87604
2025-12-18 21:54:18.520518,1.17211,1.33791,155.62,0.79408,182.39,208.187,0.87604
2025-12-18 21:54:19.540074,1.17211,1.33791,155.619,0.79408,182.389,208.185,0.87604
2025-12-18 21:54:20.559920,1.17211,1.33792,155.621,0.79408,182.39,208.203,0.87604
2025-12-18 21:54:21.583922,1.17211,1.33791,155.621,0.79408,182.39,208.204,0.87604
2025-12-18 21:54:22.598685,1.17211,1.33791,155.621,0.79408,182.404,208.205,0.87604
2025-12-18 21:54:23.607947,1.1721,1.33787,155.621,0.79408,182.404,208.204,0.87604
2025-12-18 21:54:24.627953,1.17211,1.33787,155.621,0.79408,182.405,208.204,0.87605
2025-12-18 21:54:25.645260,1.17207,1.33786,155.623,0.79409,182.4,208.198,0.87605
2025-12-18 21:54:26.678929,1.17207,1.33785,155.623,0.79409,182.4,208.196,0.87605
2025-12-18 21:54:27.693982,1.17206,1.33785,155.622,0.79409,182.399,208.196,0.87605
2025-12-18 21:54:28.714295,1.17205,1.33784,155.626,0.79413,182.402,208.199,0.87605
2025-12-18 21:54:29.747160,1.17204,1.33784,155.627,0.79414,182.399,208.199,0.87605
2025-12-18 21:54:30.770403,1.17205,1.33785,155.626,0.79415,182.388,208.201,0.87604
2025-12-18 21:54:31.806435,1.17205,1.33786,155.625,0.79415,182.389,208.202,0.87604
2025-12-18 21:54:32.829498,1.17205,1.33786,155.625,0.79415,182.389,208.203,0.87604
2025-12-18 21:54:33.838588,1.17205,1.33786,155.625,0.79415,182.403,208.202,0.87604
2025-12-18 21:54:34.853540,1.17205,1.33786,155.625,0.79415,182.402,208.202,0.87604
2025-12-18 21:54:35.863055,1.17205,1.33785,155.626,0.79415,182.388,208.201,0.87605
2025-12-18 21:54:36.885685,1.17205,1.33785,155.626,0.79415,182.388,208.201,0.87604
2025-12-18 21:54:37.897712,1.17205,1.33785,155.625,0.79415,182.387,208.202,0.87604
2025-12-18 21:54:38.916047,1.17205,1.33785,155.625,0.79415,182.402,208.202,0.87604
2025-12-18 21:54:39.927089,1.17205,1.33785,155.625,0.79415,182.388,208.202,0.87604
2025-12-18 21:54:40.936498,1.17205,1.33786,155.626,0.79415,182.388,208.203,0.87604
2025-12-18 21:54:41.954570,1.17205,1.33786,155.626,0.79415,182.387,208.202,0.87604
2025-12-18 21:54:42.968824,1.17206,1.33795,155.625,0.79414,182.388,208.214,0.87604
2025-12-18 21:54:44.002018,1.17206,1.33794,155.624,0.79414,182.402,208.213,0.876
2025-12-18 21:54:45.026087,1.17206,1.33794,155.625,0.79414,182.402,208.213,0.87601
2025-12-18 21:54:46.036705,1.17207,1.33795,155.624,0.79414,182.404,208.215,0.876
2025-12-18 21:54:47.070032,1.17207,1.33791,155.624,0.79414,182.39,208.215,0.876
2025-12-18 21:54:48.084747,1.17207,1.33791,155.624,0.79414,182.39,208.214,0.876
2025-12-18 21:54:49.094378,1.17207,1.3379,155.625,0.79414,182.391,208.199,0.87601
2025-12-18 21:54:51.120810,1.17207,1.33791,155.624,0.79414,182.391,208.214,0.87601
2025-12-18 21:54:52.139929,1.17207,1.3379,155.624,0.79414,182.391,208.197,0.87601
2025-12-18 21:54:53.154734,1.17207,1.3379,155.624,0.79414,182.388,208.197,0.87601
2025-12-18 21:54:56.167036,1.17207,1.33791,155.625,0.79414,182.39,208.214,0.87601
2025-12-18 21:54:57.188816,1.17207,1.33791,155.625,0.79414,182.391,208.214,0.87601
2025-12-18 21:54:58.197737,1.17208,1.33792,155.624,0.79411,182.391,208.217,0.876
2025-12-18 21:55:00.230669,1.17208,1.33792,155.624,0.79411,182.39,208.199,0.87601
2025-12-18 21:55:05.254669,1.17209,1.33792,155.624,0.79411,182.39,208.199,0.876
2025-12-18 21:55:06.269509,1.17208,1.33793,155.624,0.79411,182.39,208.203,0.876
2025-12-18 21:55:07.285283,1.17208,1.33791,155.625,0.79414,182.392,208.214,0.87601
2025-12-18 21:55:08.311747,1.17211,1.33793,155.623,0.79411,182.395,208.202,0.87602
2025-12-18 21:55:09.346470,1.17212,1.33793,155.625,0.79412,182.393,208.198,0.87601
2025-12-18 21:55:11.382339,1.17212,1.33794,155.622,0.79412,182.393,208.199,0.87601
2025-12-18 21:55:12.404559,1.17211,1.33793,155.622,0.79412,182.393,208.199,0.87601
2025-12-18 21:55:13.418097,1.17212,1.33793,155.621,0.79412,182.393,208.197,0.87601
2025-12-18 21:55:14.437655,1.17212,1.33793,155.62,0.79412,182.393,208.212,0.87601
2025-12-18 21:55:15.453003,1.17211,1.33793,155.621,0.79412,182.392,208.213,0.87601
2025-12-18 21:55:16.476982,1.17212,1.33794,155.621,0.79411,182.393,208.201,0.87601
2025-12-18 21:55:17.502931,1.17212,1.33794,155.621,0.79411,182.393,208.2,0.87601
2025-12-18 21:55:20.516305,1.17213,1.33794,155.621,0.79411,182.394,208.199,0.87602
2025-12-18 21:55:23.543206,1.17213,1.33794,155.62,0.79411,182.393,208.197,0.87602
2025-12-18 21:55:24.562314,1.17212,1.33793,155.622,0.79412,182.393,208.197,0.87602
2025-12-18 21:55:25.584856,1.17211,1.33796,155.621,0.79412,182.393,208.202,0.876
2025-12-18 21:55:28.614591,1.17212,1.33796,155.621,0.79412,182.393,208.202,0.876
2025-12-18 21:55:29.624233,1.17213,1.33795,155.618,0.79411,182.392,208.197,0.87602
2025-12-18 21:55:31.648607,1.17213,1.33795,155.618,0.79411,182.392,208.196,0.87601
2025-12-18 21:55:32.663210,1.17212,1.33794,155.618,0.7941,182.39,208.196,0.87601
2025-12-18 21:55:33.685741,1.17212,1.33794,155.619,0.7941,182.39,208.196,0.87601
2025-12-18 21:55:34.713539,1.17212,1.33794,155.62,0.7941,182.391,208.195,0.87601
2025-12-18 21:55:35.733364,1.17212,1.33794,155.619,0.7941,182.391,208.212,0.87601
2025-12-18 21:55:37.749144,1.17212,1.33794,155.618,0.7941,182.389,208.211,0.87601
2025-12-18 21:55:39.768263,1.17211,1.33793,155.618,0.7941,182.39,208.193,0.87602
2025-12-18 21:55:40.799596,1.17212,1.33793,155.618,0.7941,182.39,208.193,0.87602
2025-12-18 21:55:41.823683,1.17212,1.33793,155.618,0.79411,182.39,208.193,0.87602
2025-12-18 21:55:42.833288,1.17211,1.33791,155.619,0.79412,182.39,208.195,0.87602
2025-12-18 21:55:43.855458,1.17211,1.33789,155.62,0.79412,182.39,208.188,0.87603
2025-12-18 21:55:44.880664,1.17211,1.33789,155.621,0.79412,182.39,208.206,0.87603
2025-12-18 21:55:47.897931,1.1721,1.33787,155.621,0.79412,182.39,208.188,0.87604
2025-12-18 21:55:48.918672,1.1721,1.33784,155.62,0.79412,182.39,208.183,0.87606
2025-12-18 21:55:53.946009,1.17211,1.33784,155.619,0.79412,182.39,208.189,0.87606
2025-12-18 21:55:54.965438,1.17214,1.33788,155.618,0.79411,182.406,208.195,0.87607
2025-12-18 21:55:55.999922,1.17214,1.33788,155.619,0.79411,182.408,208.194,0.87607
2025-12-18 21:55:57.015707,1.17214,1.33788,155.618,0.79409,182.407,208.193,0.87607
2025-12-18 21:55:58.037803,1.17214,1.33788,155.619,0.79409,182.408,208.193,0.87607
2025-12-18 21:56:01.054317,1.17213,1.33785,155.62,0.7941,182.407,208.194,0.87608
2025-12-18 21:56:02.090497,1.17213,1.33783,155.621,0.7941,182.407,208.19,0.87609
2025-12-18 21:56:04.115214,1.17213,1.33783,155.621,0.7941,182.407,208.198,0.87609
2025-12-18 21:56:05.124033,1.17213,1.33783,155.621,0.7941,182.408,208.198,0.87609
2025-12-18 21:56:06.134147,1.17212,1.33782,155.619,0.79411,182.405,208.194,0.87609
2025-12-18 21:56:07.166768,1.17212,1.33781,155.619,0.79411,182.405,208.193,0.87609
2025-12-18 21:56:08.180796,1.17212,1.33781,155.619,0.79411,182.405,208.194,0.87609
2025-12-18 21:56:09.191026,1.17212,1.33781,155.619,0.79411,182.405,208.193,0.87608
2025-12-18 21:56:12.207493,1.17212,1.33781,155.619,0.79411,182.406,208.197,0.87608
2025-12-18 21:56:13.222439,1.17212,1.33781,155.619,0.79411,182.406,208.196,0.87609
2025-12-18 21:56:15.236628,1.17212,1.33777,155.619,0.79411,182.406,208.193,0.87609
2025-12-18 21:56:27.265170,1.17211,1.33781,155.621,0.79411,182.406,208.195,0.87608
2025-12-18 21:56:28.292027,1.17211,1.33777,155.62,0.79412,182.404,208.193,0.87608
2025-12-18 21:56:29.317427,1.17214,1.33792,155.617,0.79409,182.406,208.206,0.87604
2025-12-18 21:56:32.353347,1.17214,1.33791,155.619,0.79409,182.405,208.205,0.87604
2025-12-18 21:56:34.380575,1.17213,1.33791,155.619,0.79409,182.404,208.204,0.87604
2025-12-18 21:56:36.400915,1.17214,1.33791,155.619,0.79409,182.405,208.197,0.87604
2025-12-18 21:56:37.419852,1.17214,1.33791,155.619,0.79409,182.404,208.198,0.87604
2025-12-18 21:56:43.442210,1.17214,1.33791,155.618,0.79409,182.406,208.198,0.87604
2025-12-18 21:56:44.457294,1.17214,1.33791,155.618,0.79409,182.406,208.199,0.87604
2025-12-18 21:56:47.470533,1.17213,1.33791,155.619,0.79409,182.406,208.199,0.87603
2025-12-18 21:56:48.490770,1.17222,1.33793,155.612,0.79398,182.413,208.195,0.87607
2025-12-18 21:56:49.530808,1.17221,1.33793,155.613,0.79398,182.411,208.195,0.87607
2025-12-18 21:56:50.553472,1.17221,1.33793,155.614,0.79398,182.412,208.195,0.87607
2025-12-19 10:09:46.186213,1.17221,1.33793,155.614,0.79398,182.412,208.195,0.87607
2025-12-19 10:09:47.274362,1.17151,1.33753,156.957,0.79542,183.869,209.931,0.87585
2025-12-19 10:09:48.309978,1.17151,1.33753,156.961,0.79542,183.869,209.921,0.87585
2025-12-19 10:09:49.328156,1.17145,1.33746,156.961,0.79542,183.878,209.912,0.87586
2025-12-19 10:09:50.353078,1.17142,1.33746,156.961,0.79548,183.874,209.909,0.87585
2025-12-19 10:09:51.382706,1.17144,1.33744,156.961,0.79548,183.874,209.925,0.87584
2025-12-19 10:09:52.410770,1.17146,1.33744,156.954,0.79546,183.856,209.904,0.87585
2025-12-19 10:09:53.438722,1.17146,1.33746,156.938,0.79546,183.837,209.881,0.87585
2025-12-19 10:09:54.460372,1.17146,1.33745,156.938,0.79546,183.838,209.882,0.87586
2025-12-19 10:09:55.483060,1.17146,1.33745,156.938,0.79546,183.838,209.898,0.87586
2025-12-19 10:09:56.491992,1.17146,1.33745,156.939,0.79546,183.854,209.898,0.87586
2025-12-19 10:09:57.502417,1.17146,1.33745,156.939,0.79546,183.855,209.884,0.87586
2025-12-19 10:09:58.510858,1.17146,1.33745,156.938,0.79546,183.857,209.884,0.87586
2025-12-19 10:09:59.522541,1.17146,1.33745,156.95,0.79547,183.85,209.896,0.87586
2025-12-19 10:10:00.555321,1.17146,1.33745,156.94,0.79547,183.855,209.884,0.87586
2025-12-19 10:10:01.661377,1.17145,1.33745,156.94,0.79546,183.853,209.884,0.87586
2025-12-19 10:10:02.676737,1.17145,1.33743,156.938,0.79546,183.839,209.881,0.87587
2025-12-19 10:10:03.704352,1.17145,1.33745,156.939,0.79547,183.84,209.9,0.87587
2025-12-19 10:10:04.722120,1.17145,1.33745,156.939,0.79547,183.839,209.884,0.87587
2025-12-19 10:10:05.734597,1.17145,1.33745,156.939,0.79547,183.853,209.883,0.87587
2025-12-19 10:10:06.744005,1.17147,1.33746,156.931,0.79546,183.849,209.879,0.87587
2025-12-19 10:10:07.768947,1.17147,1.33746,156.936,0.79546,183.85,209.879,0.87586
2025-12-19 10:10:08.783299,1.17148,1.33744,156.94,0.79546,183.858,209.883,0.87588
2025-12-19 10:10:09.823435,1.17148,1.33741,156.94,0.79546,183.855,209.878,0.87588
2025-12-19 10:10:10.840585,1.17148,1.33741,156.94,0.79546,183.857,209.899,0.87588
2025-12-19 10:10:11.854317,1.17148,1.3374,156.942,0.79547,183.858,209.902,0.87588
2025-12-19 10:10:12.877274,1.17143,1.33738,156.946,0.7955,183.847,209.89,0.87587
2025-12-19 10:10:13.906437,1.17143,1.33739,156.951,0.7955,183.849,209.891,0.87585
2025-12-19 10:10:14.931026,1.17143,1.33737,156.951,0.7955,183.862,209.891,0.87585
2025-12-19 10:10:15.940361,1.17143,1.33736,156.951,0.7955,183.849,209.891,0.87585
2025-12-19 10:10:16.950805,1.17142,1.3374,156.951,0.7955,183.848,209.897,0.87585
2025-12-19 10:10:17.968940,1.17142,1.33739,156.953,0.79551,183.852,209.898,0.87584
2025-12-19 10:10:18.997505,1.17142,1.33741,156.953,0.79551,183.865,209.914,0.87584
2025-12-19 10:10:21.015745,1.17142,1.33741,156.956,0.79551,183.852,209.898,0.87584
2025-12-19 10:10:22.027276,1.17142,1.33738,156.954,0.79551,183.864,209.897,0.87584
2025-12-19 10:10:23.047063,1.17142,1.33738,156.954,0.79551,183.865,209.898,0.87584
2025-12-19 10:10:24.062499,1.17142,1.3374,156.955,0.79551,183.865,209.901,0.87584
2025-12-19 10:10:25.078863,1.1714,1.3374,156.955,0.79551,183.864,209.898,0.87584
2025-12-19 10:10:26.090835,1.17148,1.33741,156.954,0.79544,183.865,209.898,0.87584
2025-12-19 10:10:27.115853,1.1715,1.33743,156.95,0.79543,183.871,209.9,0.87588
2025-12-19 10:10:28.155131,1.1715,1.33743,156.951,0.79543,183.857,209.9,0.87588
2025-12-19 10:10:29.170545,1.1715,1.33743,156.951,0.79543,183.861,209.92,0.87588
2025-12-19 10:10:30.185817,1.1715,1.33743,156.951,0.79544,183.862,209.904,0.87588
2025-12-19 10:10:31.204888,1.1715,1.33746,156.956,0.79544,183.861,209.921,0.87588
2025-12-19 10:10:32.226666,1.1715,1.33746,156.956,0.79544,183.865,209.923,0.87588
2025-12-19 10:10:33.242205,1.17149,1.33745,156.958,0.79545,183.868,209.914,0.87588
2025-12-19 10:10:34.271134,1.17149,1.33744,156.956,0.79544,183.866,209.909,0.87588
2025-12-19 10:10:35.300056,1.17149,1.33745,156.945,0.79544,183.848,209.894,0.87588
2025-12-19 10:10:38.320944,1.17146,1.33744,156.951,0.79545,183.854,209.899,0.87587
2025-12-19 10:10:39.346909,1.17146,1.33744,156.95,0.79544,183.854,209.898,0.87587
2025-12-19 10:10:40.367314,1.17147,1.33744,156.949,0.79544,183.854,209.913,0.87587
2025-12-19 10:10:41.388378,1.17147,1.33744,156.949,0.79544,183.853,209.896,0.87587
2025-12-19 10:10:42.399871,1.17147,1.33744,156.949,0.79544,183.851,209.911,0.87587
2025-12-19 10:10:43.414896,1.17146,1.33744,156.949,0.79544,183.851,209.911,0.87587
2025-12-19 10:10:44.425999,1.17147,1.33744,156.95,0.79544,183.852,209.895,0.87587
2025-12-19 10:10:45.447457,1.17146,1.33744,156.949,0.79544,183.852,209.895,0.87587
2025-12-19 10:10:46.458326,1.17145,1.33743,156.95,0.79546,183.861,209.922,0.87587
2025-12-19 10:10:47.483997,1.17145,1.33743,156.959,0.79546,183.86,209.903,0.87587
2025-12-19 10:10:48.503685,1.17145,1.33743,156.959,0.79546,183.857,209.903,0.87587
2025-12-19 10:10:49.514658,1.17145,1.33743,156.955,0.79546,183.857,209.918,0.87586
2025-12-19 10:10:50.533920,1.17145,1.33743,156.958,0.79546,183.854,209.922,0.87586
2025-12-19 10:10:51.550846,1.17143,1.33745,156.963,0.7955,183.863,209.932,0.87585
2025-12-19 10:10:52.581915,1.17142,1.33745,156.962,0.7955,183.861,209.928,0.87584
2025-12-19 10:10:53.607557,1.17142,1.33745,156.961,0.7955,183.862,209.914,0.87584
2025-12-19 10:10:54.625988,1.17142,1.33745,156.961,0.7955,183.859,209.913,0.87584
2025-12-19 10:10:56.640726,1.17142,1.33743,156.961,0.7955,183.861,209.913,0.87584
2025-12-19 10:10:57.648336,1.17142,1.33743,156.961,0.7955,183.86,209.911,0.87584
